price,fuel_type,gear_type,Make,Year_of_manufacture,Condition,Mileage,Engine_size
4160000,Petrol,Automatic,Honda,2006,Local Used,315990.0,2400.0
7280000,Petrol,Automatic,Ford,2012,Local Used,250955.0,3500.0
5720000,Petrol,Automatic,Toyota,2005,Local Used,341571.0,2400.0
5200000,Petrol,Automatic,Lexus,2000,Local Used,341344.0,3300.0
5460000,Petrol,Automatic,Nissan,2008,Local Used,208245.0,4000.0
7140000,Petrol,Automatic,Toyota,2006,Local Used,999999.0,1300.0
4472000,Petrol,Automatic,Toyota,2003,Local Used,315000.0,2000.0
7245000,Petrol,Automatic,Mazda,2007,Local Used,304648.0,3800.0
7280000,Petrol,Automatic,Toyota,2009,Local Used,254356.0,2400.0
17160000,Petrol,Automatic,Toyota,2015,Local Used,101447.0,1800.0
22050000,Petrol,Automatic,Toyota,2019,Foreign Used,177247.0,1800.0
21000000,Petrol,Automatic,Mercedes-Benz,2014,Foreign Used,177484.0,2000.0
16800000,Petrol,Automatic,Lexus,2010,Local Used,341735.0,3500.0
20800000,Petrol,Automatic,Hyundai,2013,Foreign Used,329766.0,2000.0
19950000,Petrol,Automatic,Ford,2016,Local Used,173514.0,3500.0
17850000,Petrol,Automatic,Honda,2015,Local Used,183673.0,3500.0
5880000,Petrol,Automatic,Toyota,2009,Local Used,342869.0,2400.0
4200000,Petrol,Automatic,Acura,2001,Local Used,203729.0,3500.0
12480000,Petrol,Automatic,Land Rover,2012,Local Used,91098.0,5000.0
8320000,Petrol,Automatic,Honda,2012,Local Used,123069.0,3500.0
7350000,Petrol,Automatic,Ford,2006,Local Used,372931.0,3500.0
7350000,Petrol,Automatic,Ford,2006,Local Used,372931.0,3500.0
7350000,Petrol,Automatic,Honda,2010,Local Used,347116.0,3500.0
3675000,Petrol,Automatic,Toyota,2000,Local Used,225734.0,3000.0
3640000,Petrol,Automatic,Honda,2005,Local Used,150444.0,2400.0
3360000,Petrol,Automatic,Toyota,2003,Local Used,152455.0,2400.0
8400000,Diesel,Automatic,Audi,2007,Local Used,257627.0,3000.0
3675000,Petrol,Automatic,Chevrolet,2003,Local Used,270143.0,3200.0
4935000,Petrol,AMT,Mitsubishi,2007,Local Used,414047.0,3000.0
16120000,Petrol,Automatic,Toyota,2008,Foreign Used,99118.0,3500.0
11550000,Petrol,Automatic,Toyota,2012,Local Used,158449.0,2500.0
5250000,Petrol,Automatic,Toyota,2001,Local Used,160181.0,4700.0
7350000,Petrol,Automatic,Toyota,2009,Local Used,83532.0,1800.0
6825000,Petrol,Automatic,Toyota,2008,Local Used,411220.0,1800.0
4200000,Petrol,Automatic,Toyota,2005,Local Used,320466.0,1800.0
8840000,Petrol,Automatic,Acura,2007,Local Used,292365.0,3700.0
3675000,Petrol,Automatic,Acura,2001,Local Used,404755.0,3500.0
4160000,Petrol,Automatic,Acura,2003,Local Used,278490.0,3500.0
3203200,Petrol,Automatic,Honda,2003,Local Used,456320.0,2400.0
5145000,Petrol,Automatic,Toyota,2004,Local Used,349300.0,4700.0
16016000,Petrol,Automatic,Toyota,2009,Local Used,79649.0,3500.0
3536000,Petrol,Automatic,Toyota,2000,Local Used,322067.0,2200.0
3417750,Petrol,Automatic,Lexus,2001,Local Used,211688.0,3000.0
12300000,Petrol,Automatic,Honda,2012,Foreign Used,305215.0,3500.0
7050750,Petrol,Automatic,Mercedes-Benz,2008,Local Used,81168.0,3500.0
4056000,Petrol,Automatic,Acura,2004,Local Used,240057.0,3500.0
20800000,Petrol,Automatic,Mercedes-Benz,2010,Foreign Used,272879.0,3500.0
20800000,Petrol,Automatic,Mercedes-Benz,2010,Foreign Used,272879.0,3500.0
8320000,Petrol,Automatic,Toyota,2008,Local Used,234062.0,2500.0
21840000,Petrol,Automatic,Toyota,2011,Local Used,50656.0,3500.0
13650000,Petrol,CVT,Toyota,2014,Local Used,174183.0,1800.0
8840000,Petrol,Automatic,Toyota,2003,Local Used,196692.0,4000.0
17680000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,56804.0,2500.0
10920000,Petrol,Automatic,Toyota,2009,Foreign Used,294803.0,2400.0
7800000,Petrol,Automatic,Ford,2011,Local Used,243103.0,3500.0
15750000,Petrol,Automatic,Honda,2014,Foreign Used,178559.0,3500.0
4725000,Petrol,Automatic,Toyota,2007,Local Used,226679.0,1800.0
13020000,Petrol,Automatic,Mazda,2011,Foreign Used,187595.0,3000.0
7560000,Petrol,Automatic,Mercedes-Benz,2006,Local Used,193162.0,3500.0
3150000,Petrol,Automatic,Toyota,2003,Local Used,236553.0,2400.0
20800000,Petrol,Automatic,Toyota,2015,Local Used,69422.0,2500.0
7280000,Petrol,Automatic,Toyota,2009,Local Used,206121.0,3500.0
13000000,Petrol,Automatic,Mercedes-Benz,2011,Foreign Used,134881.0,3000.0
3675000,Petrol,Manual,Volkswagen,2004,Local Used,305081.0,2000.0
18720000,Petrol,Automatic,Toyota,2010,Local Used,487145.0,3500.0
8840000,Petrol,Automatic,Mercedes-Benz,2009,Local Used,317868.0,3000.0
8320000,Petrol,Automatic,Toyota,2010,Local Used,119173.0,1800.0
9360000,Petrol,Automatic,Honda,2011,Local Used,165274.0,3500.0
10710000,Petrol,Automatic,Nissan,2011,Local Used,103806.0,4000.0
7280000,Petrol,Automatic,Toyota,2004,Local Used,304717.0,3300.0
10920000,Petrol,Automatic,Toyota,2007,Foreign Used,270408.0,2400.0
12688000,Petrol,Automatic,Lexus,2004,Local Used,226626.0,4700.0
20280000,Petrol,Automatic,Toyota,2015,Foreign Used,126811.0,2500.0
3952000,Petrol,Automatic,Toyota,2000,Local Used,359891.0,3000.0
8400000,Petrol,Automatic,Dodge,2013,Foreign Used,524625.0,3600.0
3640000,Petrol,Automatic,Honda,2004,Local Used,319378.0,2400.0
12600000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,149798.0,3500.0
16640000,Petrol,Automatic,Toyota,2012,Local Used,165749.0,2500.0
18720000,Petrol,Automatic,Toyota,2012,Foreign Used,221831.0,2500.0
7072000,Petrol,Automatic,Toyota,2009,Local Used,203316.0,2400.0
11440000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,230580.0,3500.0
19760000,Petrol,Automatic,Honda,2015,Foreign Used,145270.0,3500.0
8400000,Petrol,Automatic,Chevrolet,2016,Local Used,22039.0,1800.0
12480000,Petrol,Automatic,Honda,2009,Local Used,239122.0,3500.0
5200000,Petrol,Automatic,Honda,2003,Local Used,411172.0,2400.0
8112000,Petrol,Automatic,Hyundai,2008,Local Used,184020.0,3300.0
7686000,Petrol,Automatic,Lexus,2007,Local Used,232168.0,3500.0
8320000,Petrol,Automatic,Mercedes-Benz,2009,Local Used,252577.0,3500.0
11440000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,149866.0,3500.0
13520000,Petrol,Automatic,Toyota,2010,Local Used,116415.0,2700.0
16800000,Petrol,Automatic,Toyota,2015,Foreign Used,187745.0,2500.0
6240000,Petrol,Automatic,Toyota,2006,Local Used,188355.0,1800.0
14560000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,222180.0,3500.0
13650000,Petrol,CVT,Toyota,2015,Local Used,229919.0,1800.0
7350000,Petrol,Automatic,Lexus,2007,Local Used,74472.0,3500.0
13650000,Petrol,CVT,Toyota,2015,Local Used,229919.0,1800.0
12718125,Petrol,Automatic,Nissan,2013,Foreign Used,18520.0,3500.0
9450000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,398416.0,4500.0
6240000,Petrol,Automatic,Toyota,2004,Local Used,124165.0,2400.0
9450000,Hybrid,CVT,Toyota,2011,Local Used,278832.0,2500.0
26250000,Petrol,Automatic,RAM,2017,Foreign Used,228807.0,5700.0
6300000,Petrol,Automatic,Toyota,2007,Local Used,440164.0,3500.0
9345000,Petrol,Manual,Toyota,1996,Local Used,142118.0,3000.0
4725000,Petrol,Automatic,Acura,2002,Local Used,271738.0,3500.0
18720000,Petrol,Automatic,Honda,2017,Foreign Used,63862.0,2000.0
3640000,Petrol,Automatic,Honda,2006,Local Used,152341.0,2500.0
4368000,Petrol,Automatic,Mercedes-Benz,2005,Local Used,345209.0,1800.0
11156250,Petrol,Automatic,Ford,2010,Local Used,190626.0,5400.0
21840000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,142615.0,2000.0
7280000,Petrol,Automatic,Toyota,2007,Local Used,298989.0,3500.0
8320000,Petrol,Automatic,Toyota,2009,Local Used,164097.0,1800.0
6760000,Petrol,Automatic,Toyota,2007,Local Used,157269.0,2400.0
9360000,Petrol,Automatic,Toyota,2010,Local Used,96774.0,3500.0
6240000,Petrol,Automatic,Ford,2008,Local Used,1949865.0,3500.0
5720000,Petrol,Automatic,Honda,2004,Local Used,202596.0,3500.0
8112000,Petrol,Automatic,Honda,2010,Local Used,210654.0,2500.0
7245000,Petrol,Automatic,Toyota,2010,Local Used,244140.0,1800.0
3640000,Petrol,Automatic,Honda,2003,Local Used,170579.0,2400.0
5720000,Petrol,Automatic,Honda,2006,Local Used,200481.0,3500.0
3432000,Petrol,Manual,Peugeot,2004,Local Used,239116.0,1400.0
9030000,Petrol,AMT,Hyundai,2013,Local Used,172894.0,2400.0
3640000,Petrol,Automatic,Toyota,2001,Local Used,336102.0,3000.0
2772000,Petrol,Automatic,Toyota,1998,Local Used,135327.0,2400.0
12075000,Petrol,Automatic,BMW,2011,Local Used,217315.0,4400.0
26000000,Petrol,Automatic,Toyota,2014,Foreign Used,278622.0,2700.0
13125000,Petrol,Automatic,Toyota,2010,Local Used,133681.0,2700.0
15600000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,132541.0,3500.0
4555200,Petrol,Automatic,Toyota,2004,Local Used,421404.0,2400.0
8400000,Petrol,Automatic,Toyota,2009,Local Used,312176.0,2500.0
7280000,Petrol,Automatic,Toyota,2004,Local Used,305837.0,3300.0
15750000,Petrol,Automatic,Toyota,2007,Local Used,231046.0,4000.0
5200000,Petrol,Automatic,Toyota,2001,Local Used,434697.0,3000.0
8840000,Petrol,Automatic,Toyota,2005,Local Used,137695.0,3300.0
10400000,Petrol,Automatic,Honda,2006,Local Used,190226.0,3500.0
17850000,Petrol,Automatic,Land Rover,2011,Foreign Used,245039.0,5000.0
12480000,Petrol,Automatic,Toyota,2011,Local Used,342779.0,3500.0
21840000,Petrol,Automatic,Hyundai,2018,Foreign Used,69214.0,2400.0
6032000,Petrol,Automatic,Lexus,2004,Local Used,135773.0,3000.0
12480000,Petrol,Automatic,Honda,2015,Local Used,184607.0,3500.0
8840000,Hybrid,Automatic,Toyota,2007,Local Used,126154.0,2400.0
6760000,Petrol,Automatic,Lexus,2007,Local Used,191891.0,3500.0
3120000,Petrol,Automatic,Honda,2004,Local Used,249785.0,2400.0
4160000,Petrol,Automatic,Honda,2004,Local Used,226948.0,3500.0
7800000,Petrol,Automatic,Toyota,2002,Foreign Used,120761.0,3000.0
5250000,Petrol,Automatic,Infiniti,2005,Local Used,175909.0,3500.0
11232000,Petrol,Automatic,Toyota,2008,Local Used,102352.0,3500.0
6032000,Petrol,Automatic,Toyota,2006,Local Used,249235.0,2400.0
22880000,Petrol,Automatic,Toyota,2013,Foreign Used,143571.0,3500.0
6552000,Petrol,Automatic,Lexus,2004,Local Used,190871.0,3300.0
10400000,Petrol,Automatic,Lexus,2008,Local Used,304450.0,3500.0
14040000,Petrol,Automatic,Toyota,2015,Local Used,114406.0,3500.0
13728000,Petrol,Automatic,Toyota,2013,Local Used,139074.0,1800.0
14040000,Petrol,Automatic,Honda,2015,Local Used,156723.0,3500.0
10712000,Petrol,Automatic,Toyota,2011,Local Used,122986.0,2500.0
9450000,Petrol,Automatic,Toyota,2003,Local Used,341769.0,4700.0
3744000,Petrol,Automatic,Toyota,2001,Local Used,310246.0,3000.0
6240000,Petrol,Automatic,Toyota,2006,Local Used,141293.0,3300.0
10500000,Petrol,Automatic,Porsche,2003,Local Used,253600.0,4800.0
3885000,Petrol,Automatic,Lexus,1999,Local Used,416437.0,3000.0
6552000,Petrol,Automatic,Toyota,2003,Local Used,340877.0,3000.0
6552000,Petrol,Automatic,Toyota,2003,Local Used,340877.0,3000.0
22765600,Petrol,Automatic,Toyota,2015,Foreign Used,206644.0,3500.0
8320000,Petrol,Automatic,Toyota,2009,Local Used,109356.0,2400.0
16800000,Petrol,Automatic,Toyota,2015,Foreign Used,216801.0,2500.0
10400000,Petrol,Automatic,Toyota,2011,Local Used,202005.0,1800.0
19760000,Petrol,Automatic,Toyota,2017,Foreign Used,238737.0,2500.0
26000000,Petrol,Automatic,Lexus,2013,Local Used,94719.0,3500.0
7280000,Petrol,Automatic,Toyota,2005,Local Used,171714.0,4700.0
5200000,Petrol,Automatic,Toyota,2002,Local Used,15533.0,2400.0
13520000,Petrol,Automatic,Ford,2012,Local Used,218470.0,3500.0
8632000,Petrol,Automatic,Lexus,2007,Local Used,199949.0,3500.0
13520000,Petrol,Automatic,Ford,2010,Local Used,200400.0,5400.0
4200000,Petrol,Automatic,Nissan,2000,Local Used,287138.0,3300.0
19635000,Petrol,Automatic,Toyota,2015,Foreign Used,100556.0,3500.0
23400000,Petrol,Automatic,Lexus,2013,Foreign Used,111792.0,3500.0
9880000,Petrol,Automatic,Toyota,2010,Local Used,123414.0,2500.0
17680000,Petrol,Automatic,Toyota,2017,Local Used,21822.0,2000.0
6032000,Petrol,Automatic,Lexus,2003,Local Used,182692.0,3500.0
8400000,Petrol,Automatic,Lexus,2008,Local Used,71000.0,3500.0
6240000,Petrol,Automatic,Toyota,2005,Local Used,304672.0,3800.0
4888000,Petrol,Automatic,Nissan,2005,Local Used,196778.0,4000.0
4160000,Petrol,Automatic,Honda,2007,Local Used,283705.0,2000.0
3276000,Petrol,Automatic,Honda,2004,Local Used,169027.0,2400.0
8925000,Petrol,Automatic,Ford,2007,Foreign Used,198957.0,3500.0
5250000,Petrol,Automatic,Rover,2005,Local Used,2550840.0,4400.0
12480000,Petrol,Automatic,Toyota,2012,Local Used,164625.0,3500.0
13520000,Petrol,Automatic,Toyota,2012,Local Used,248240.0,2500.0
15600000,Petrol,Automatic,Toyota,2014,Foreign Used,154438.0,1800.0
14560000,Petrol,Automatic,Honda,2013,Local Used,131524.0,3500.0
8112000,Petrol,Automatic,Hyundai,2011,Local Used,194842.0,2400.0
16640000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,94715.0,3500.0
11025000,Petrol,Automatic,Ford,2012,Foreign Used,245664.0,3500.0
16120000,Petrol,Automatic,Toyota,2016,Local Used,46397.0,2500.0
8320000,Petrol,Automatic,Mercedes-Benz,2006,Local Used,340095.0,3500.0
4160000,Petrol,Automatic,Honda,2007,Local Used,171592.0,3500.0
5250000,Petrol,Automatic,Hyundai,2009,Local Used,322456.0,2000.0
13725000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,68529.0,4700.0
4200000,Petrol,Automatic,Infiniti,2006,Local Used,258440.0,3500.0
8400000,Diesel,Automatic,Audi,2007,Local Used,257627.0,3000.0
3150000,Petrol,Automatic,Honda,2002,Local Used,234153.0,2800.0
8820000,Petrol,Automatic,Land Rover,2008,Local Used,190031.0,4400.0
11550000,Petrol,Automatic,Volkswagen,2013,Local Used,150210.0,2000.0
9853200,Petrol,Automatic,Toyota,2007,Local Used,110617.0,4000.0
5775000,Petrol,Automatic,Hyundai,2010,Local Used,256184.0,1600.0
16875000,Petrol,Automatic,Honda,2016,Local Used,98811.0,2400.0
3675000,Petrol,Automatic,Infiniti,2002,Local Used,209090.0,3500.0
6240000,Petrol,Automatic,Ford,2008,Local Used,179356.0,3500.0
5200000,Petrol,Automatic,Toyota,2005,Local Used,473543.0,1800.0
4200000,Petrol,Manual,Peugeot,2000,Local Used,1245184.0,1600.0
8320000,Petrol,Automatic,Lexus,2006,Local Used,196191.0,3500.0
4524000,Petrol,Automatic,Acura,2004,Local Used,181050.0,3500.0
3120000,Petrol,Manual,Peugeot,2005,Local Used,152666.0,1600.0
7875000,Petrol,CVT,Mitsubishi,2008,Local Used,178424.0,2400.0
11960000,Petrol,Automatic,Lexus,2007,Local Used,248609.0,3500.0
27040000,Petrol,Automatic,Lexus,2013,Foreign Used,234327.0,3500.0
24097500,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,261154.0,3500.0
27300000,Petrol,Automatic,Lexus,2015,Foreign Used,248538.0,3500.0
8320000,Petrol,Automatic,Toyota,2007,Local Used,255085.0,2400.0
7280000,Petrol,Automatic,Toyota,2005,Local Used,139538.0,4000.0
9360000,Petrol,Automatic,Honda,2007,Foreign Used,263624.0,3500.0
5200000,Petrol,Automatic,Honda,2007,Local Used,261475.0,3500.0
13520000,Petrol,Automatic,Toyota,2012,Foreign Used,141744.0,1800.0
7875000,Petrol,Automatic,Toyota,2012,Local Used,277732.0,2500.0
4680000,Petrol,Automatic,Toyota,2005,Local Used,228449.0,2400.0
25200000,Petrol,CVT,Honda,2018,Foreign Used,233761.0,1500.0
4160000,Petrol,Automatic,Honda,2003,Local Used,346637.0,2400.0
6300000,Petrol,Automatic,Mercedes-Benz,2003,Local Used,257254.0,3200.0
7875000,Petrol,Automatic,Ford,2003,Foreign Used,255231.0,5400.0
14700000,Petrol,Automatic,Toyota,2015,Foreign Used,249468.0,2500.0
5565000,Petrol,Automatic,Nissan,2004,Local Used,261582.0,4000.0
16800000,Petrol,Automatic,Toyota,2017,Foreign Used,133787.0,1800.0
12480000,Petrol,Automatic,Toyota,2010,Local Used,134452.0,2500.0
14560000,Petrol,Automatic,Toyota,2015,Local Used,63521.0,1800.0
20527500,Petrol,Automatic,Toyota,2015,Foreign Used,232420.0,3500.0
16640000,Petrol,Automatic,Hyundai,2017,Foreign Used,208840.0,2000.0
7350000,Petrol,Automatic,Lexus,2005,Local Used,154951.0,3300.0
15080000,Petrol,Automatic,Hyundai,2015,Local Used,113216.0,2400.0
8320000,Petrol,Automatic,Toyota,2007,Local Used,63062.0,3500.0
15750000,Petrol,Automatic,Hyundai,2015,Foreign Used,156942.0,2400.0
9360000,Petrol,Automatic,Toyota,2011,Local Used,262082.0,3500.0
13335000,Petrol,Automatic,Dodge,2011,Local Used,216221.0,4000.0
4160000,Petrol,Automatic,Acura,2002,Local Used,276903.0,3500.0
6240000,Petrol,Automatic,Lexus,2002,Local Used,170199.0,3000.0
2704000,Petrol,Automatic,Toyota,1998,Local Used,235421.0,2200.0
7488000,Petrol,Automatic,Toyota,2008,Local Used,292693.0,2400.0
18720000,Petrol,Automatic,Mercedes-Benz,2013,Local Used,257840.0,3500.0
21693000,Petrol,Automatic,Lexus,2010,Foreign Used,296976.0,3500.0
7800000,Petrol,Automatic,Toyota,2004,Local Used,191640.0,3300.0
6240000,Petrol,Automatic,Toyota,2004,Local Used,221769.0,1800.0
6240000,Petrol,Automatic,Lexus,2004,Local Used,182854.0,3300.0
6240000,Petrol,Automatic,Toyota,2006,Local Used,231897.0,1600.0
5200000,Petrol,Automatic,Lexus,2001,Local Used,154082.0,3000.0
20488000,Petrol,Automatic,Toyota,2018,Local Used,163374.0,1800.0
11440000,Petrol,Automatic,Toyota,2008,Local Used,191664.0,3500.0
13520000,Petrol,Automatic,Hyundai,2013,Foreign Used,166296.0,2400.0
4160000,Petrol,Automatic,Toyota,2002,Local Used,264964.0,2400.0
14560000,Petrol,Automatic,Toyota,2013,Local Used,146647.0,3500.0
14560000,Petrol,Automatic,Toyota,2013,Foreign Used,334192.0,2500.0
21420000,Petrol,Automatic,Hyundai,2017,Foreign Used,141967.0,2400.0
10400000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,201870.0,3000.0
11025000,Petrol,Automatic,Lexus,2011,Local Used,127999.0,3500.0
8840000,Petrol,Automatic,Toyota,2007,Local Used,263969.0,2500.0
7280000,Petrol,Automatic,Lexus,2003,Local Used,272879.0,3000.0
7072000,Petrol,Automatic,Toyota,2008,Local Used,152341.0,2500.0
26000000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,131943.0,3500.0
10192000,Petrol,Automatic,Toyota,2010,Local Used,96990.0,1800.0
9450000,Petrol,Automatic,Nissan,2014,Foreign Used,174446.0,1800.0
14560000,Petrol,Automatic,Toyota,2012,Foreign Used,349753.0,2500.0
4680000,Petrol,Automatic,Lexus,1999,Local Used,245154.0,3000.0
8320000,Petrol,Automatic,Toyota,2010,Local Used,134920.0,1800.0
4200000,Petrol,Automatic,Lexus,1999,Local Used,294968.0,3000.0
10400000,Petrol,Automatic,Toyota,2007,Foreign Used,416979.0,3500.0
11440000,Petrol,Automatic,Toyota,2013,Local Used,162342.0,2500.0
18720000,Petrol,Automatic,Toyota,2015,Foreign Used,80246.0,1800.0
16640000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,144969.0,3500.0
14040000,Petrol,Automatic,Hyundai,2011,Foreign Used,271059.0,2400.0
5250000,Petrol,Automatic,Lexus,1999,Local Used,120028.0,3000.0
6760000,Petrol,Automatic,Toyota,2002,Local Used,164283.0,3000.0
8320000,Petrol,Automatic,Toyota,2010,Local Used,169762.0,2400.0
16120000,Petrol,Automatic,Mercedes-Benz,2012,Local Used,262114.0,3500.0
9880000,Petrol,Automatic,Toyota,2008,Local Used,185305.0,2400.0
11235000,Petrol,Automatic,Hyundai,2011,Foreign Used,245115.0,2000.0
9880000,Petrol,Automatic,Hyundai,2011,Local Used,172367.0,2000.0
18720000,Petrol,Automatic,Toyota,2009,Foreign Used,97381.0,3500.0
8320000,Petrol,Automatic,Toyota,2007,Local Used,152314.0,2500.0
12480000,Petrol,Automatic,Toyota,2012,Local Used,238434.0,2500.0
14144000,Petrol,Automatic,Toyota,2016,Local Used,131000.0,2500.0
15600000,Petrol,Automatic,Toyota,2014,Foreign Used,131788.0,2500.0
9568000,Petrol,Automatic,Lexus,2008,Local Used,95055.0,3500.0
15600000,Petrol,Automatic,Toyota,2014,Foreign Used,131788.0,2500.0
9568000,Petrol,Automatic,Lexus,2008,Local Used,95055.0,3500.0
13520000,Petrol,Automatic,Toyota,2015,Local Used,213438.0,1800.0
8320000,Petrol,Automatic,Toyota,2007,Local Used,110690.0,2400.0
15600000,Petrol,Automatic,Toyota,2014,Foreign Used,237612.0,2500.0
7280000,Petrol,Automatic,Ford,2008,Local Used,132093.0,3500.0
8840000,Petrol,Automatic,Toyota,2007,Local Used,134150.0,2400.0
5720000,Petrol,Automatic,Toyota,2004,Local Used,405780.0,1800.0
23625000,Petrol,Automatic,Infiniti,2015,Foreign Used,268154.0,3500.0
12075000,Petrol,Automatic,Honda,2011,Foreign Used,256139.0,3500.0
3675000,Petrol,Automatic,Ford,2003,Local Used,335059.0,3500.0
16120000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,357978.0,3500.0
14040000,Petrol,Automatic,Lexus,2009,Foreign Used,316360.0,3500.0
7072000,Petrol,Automatic,Toyota,2005,Local Used,440610.0,3500.0
14560000,Petrol,Automatic,Toyota,2013,Foreign Used,121412.0,2500.0
6825000,Petrol,CVT,Toyota,2007,Local Used,288898.0,3500.0
6760000,Petrol,Automatic,Toyota,2002,Local Used,387820.0,2400.0
15600000,Petrol,Automatic,Honda,2012,Local Used,80476.0,3500.0
3640000,Petrol,Automatic,Honda,2004,Local Used,207868.0,2300.0
16848000,Petrol,Automatic,Toyota,2013,Foreign Used,184414.0,3500.0
25050000,Petrol,Automatic,Mercedes-Benz,2015,Foreign Used,294988.0,3500.0
4935000,Petrol,AMT,Mitsubishi,2007,Local Used,414047.0,3000.0
22880000,Petrol,Automatic,Lexus,2010,Foreign Used,100348.0,3500.0
13520000,Petrol,Automatic,Lexus,2007,Foreign Used,466174.0,3500.0
16120000,Petrol,Automatic,Hyundai,2014,Foreign Used,234200.0,2000.0
6510000,Petrol,Automatic,Toyota,2007,Local Used,282052.0,2400.0
9880000,Petrol,Automatic,Toyota,2009,Local Used,282481.0,1800.0
7280000,Petrol,Automatic,Ford,2007,Local Used,283728.0,3500.0
18200000,Petrol,Automatic,Hyundai,2013,Foreign Used,97636.0,2400.0
12480000,Petrol,Automatic,Toyota,2012,Local Used,331924.0,2500.0
12168000,Petrol,Automatic,Toyota,2013,Local Used,134972.0,2500.0
8320000,Petrol,Automatic,Toyota,2009,Local Used,166595.0,2400.0
9048000,Petrol,Automatic,Ford,2013,Local Used,175614.0,3500.0
15600000,Petrol,Automatic,Toyota,2012,Foreign Used,137333.0,2500.0
15600000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,245960.0,4600.0
7800000,Petrol,Automatic,Toyota,2008,Local Used,91396.0,2400.0
23920000,Petrol,Automatic,Toyota,2015,Foreign Used,47768.0,2500.0
9360000,Petrol,Automatic,Toyota,2006,Local Used,193135.0,3000.0
4472000,Petrol,Automatic,Honda,2004,Local Used,340385.0,3500.0
20280000,Petrol,Automatic,Toyota,2010,Foreign Used,162507.0,3500.0
6032000,Petrol,Automatic,Honda,2007,Local Used,290986.0,3500.0
15600000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,232853.0,3500.0
18512000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,294151.0,3500.0
4410000,Petrol,Automatic,Honda,2007,Local Used,164320.0,2400.0
2310000,Petrol,Manual,Peugeot,2004,Local Used,999999.0,2000.0
4620000,Petrol,Automatic,Toyota,2004,Local Used,150525.0,3300.0
6825000,Petrol,Automatic,Honda,2005,Local Used,911870.0,3500.0
2808000,Petrol,Automatic,Toyota,2000,Local Used,510146.0,2000.0
4672500,Petrol,Automatic,Kia,2011,Local Used,172442.0,2800.0
2730000,Petrol,Automatic,Honda,2004,Local Used,152341.0,3000.0
6187500,Petrol,Automatic,Toyota,2004,Local Used,254264.0,1800.0
2730000,Petrol,Automatic,Honda,2004,Local Used,152341.0,3000.0
4935000,Petrol,Automatic,Volkswagen,2011,Local Used,96993.0,2000.0
2600000,Petrol,Automatic,Honda,2000,Local Used,445920.0,2000.0
8437500,Petrol,Automatic,Honda,2004,Local Used,271126.0,3000.0
11250000,Petrol,Automatic,Land Rover,2010,Local Used,60220.0,5000.0
3150000,Petrol,Automatic,Subaru,2006,Local Used,256603.0,2500.0
2310000,Petrol,Automatic,Skoda,2013,Local Used,116198.0,2000.0
3120000,Petrol,Automatic,Honda,2005,Local Used,219896.0,2400.0
5880000,Petrol,Manual,BMW,2007,Local Used,232159.0,3000.0
2436000,Petrol,Automatic,Honda,2004,Local Used,241748.0,2400.0
3675000,Petrol,Manual,Hyundai,2014,Local Used,109956.0,1400.0
5880000,Petrol,Manual,BMW,2007,Local Used,232159.0,3000.0
2392000,Petrol,Automatic,Toyota,1998,Local Used,300000.0,2200.0
2975000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,453783.0,3000.0
4162500,Petrol,Automatic,Honda,2003,Local Used,373786.0,1700.0
15600000,Petrol,Automatic,Toyota,2011,Local Used,169923.0,3500.0
2520000,Petrol,Automatic,Nissan,2004,Local Used,283759.0,1800.0
2730000,Petrol,Automatic,Toyota,2001,Local Used,168927.0,2000.0
2300000,Petrol,Automatic,Honda,2000,Local Used,360701.0,2300.0
2730000,Petrol,Automatic,Acura,2002,Local Used,110770.0,3500.0
3150000,Petrol,Automatic,Lexus,2003,Local Used,234841.0,3300.0
2310000,Petrol,Automatic,Honda,2004,Local Used,197446.0,2400.0
3150000,Petrol,Manual,Kia,2009,Local Used,176582.0,1600.0
3601500,Petrol,Automatic,Toyota,2003,Local Used,294957.0,1800.0
2310000,Petrol,Manual,Volvo,1999,Local Used,216926.0,1600.0
4935000,Petrol,Automatic,Honda,2012,Foreign Used,132209.0,2400.0
4200000,Petrol,Automatic,Honda,2006,Foreign Used,111433.0,2400.0
14700000,Petrol,Automatic,Honda,2019,Local Used,40803.0,1500.0
2835000,Petrol,Automatic,Mercedes-Benz,2004,Local Used,10299.0,2600.0
2940000,Petrol,Automatic,Lexus,2000,Local Used,318266.0,3000.0
