price,fuel_type,gear_type,Make,Year_of_manufacture,Condition,Mileage,Engine_size,Selling_Condition,Bought_Condition
4836000,Petrol,Automatic,Toyota,2004,Local Used,164241.0,2400.0,Registered,Registered
5250000,Petrol,Automatic,Toyota,2006,Local Used,270876.0,1800.0,Registered,Registered
11284000,Petrol,Automatic,Lexus,2004,Local Used,303397.0,3000.0,Registered,Imported
20265000,Petrol,Automatic,Honda,2021,Local Used,36258.0,2000.0,Registered,Imported
7875000,Petrol,Automatic,BMW,2006,Foreign Used,287771.0,2500.0,Imported,Imported
4200000,Petrol,Automatic,Lexus,1999,Local Used,617849.0,3000.0,Registered,Registered
15960000,Petrol,Automatic,Hyundai,2015,Foreign Used,104041.0,2000.0,Imported,Imported
38850000,Petrol,Automatic,Lexus,2016,Foreign Used,56987.0,3500.0,Imported,Imported
20081250,Petrol,Automatic,Lexus,2011,Foreign Used,138691.0,3500.0,Imported,Imported
12232500,Petrol,AMT,Hyundai,2013,Foreign Used,332737.0,1800.0,Imported,Imported
12810000,Petrol,Automatic,Toyota,2011,Foreign Used,364528.0,3500.0,Imported,Imported
15750000,Petrol,Automatic,Mercedes-Benz,2015,Local Used,93300.0,3500.0,Registered,Imported
18928000,Petrol,Automatic,Toyota,2017,Foreign Used,119182.0,1800.0,Imported,Imported
14595000,Petrol,Automatic,Mercedes-Benz,2013,Local Used,146987.0,3500.0,Registered,Imported
16640000,Petrol,Automatic,Toyota,2011,Foreign Used,102286.0,3500.0,Imported,Imported
16640000,Petrol,Automatic,Toyota,2011,Foreign Used,102286.0,3500.0,Imported,Imported
11970000,Petrol,Automatic,Ford,2013,Foreign Used,277248.0,3200.0,Imported,Imported
14248000,Petrol,Automatic,Toyota,2013,Local Used,292740.0,3500.0,Registered,Imported
29120000,Petrol,Automatic,Honda,2018,Foreign Used,103675.0,3000.0,Imported,Imported
4160000,Petrol,Automatic,Honda,2004,Local Used,226948.0,3500.0,Registered,Registered
5775000,Petrol,Automatic,BMW,2003,Local Used,187233.0,4400.0,Registered,Imported
13520000,Petrol,Automatic,Lexus,2008,Local Used,156131.0,3500.0,Registered,Imported
5200000,Petrol,Automatic,Toyota,2003,Local Used,185231.0,2400.0,Registered,Registered
12792000,Petrol,Automatic,Mercedes-Benz,2011,Local Used,223141.0,3500.0,Registered,Imported
9975000,Petrol,CVT,Nissan,2014,Local Used,171962.0,1800.0,Registered,Registered
23100000,Petrol,Automatic,Hyundai,2017,Foreign Used,168843.0,3300.0,Imported,Imported
6825000,Petrol,Automatic,Jeep,2004,Local Used,293768.0,4000.0,Registered,Registered
5200000,Petrol,Automatic,Lexus,2001,Local Used,152341.0,3000.0,Registered,Registered
7350000,Petrol,Automatic,Nissan,2011,Local Used,86319.0,3500.0,Registered,Imported
10400000,Petrol,Automatic,Honda,2008,Local Used,277372.0,3500.0,Registered,Imported
5720000,Petrol,Automatic,Toyota,2005,Local Used,236916.0,3500.0,Registered,Registered
11284000,Petrol,Automatic,Lexus,2004,Local Used,303397.0,3000.0,Registered,Imported
4935000,Petrol,Automatic,Kia,2014,Local Used,105154.0,3500.0,Registered,Registered
4704000,Petrol,Automatic,Toyota,2006,Local Used,482800.0,1800.0,Registered,Registered
3664500,Petrol,Automatic,Nissan,2007,Local Used,116748.0,2500.0,Registered,Registered
6825000,Petrol,Automatic,Honda,2011,Local Used,152009.0,3500.0,Registered,Registered
41600000,Petrol,Automatic,Lexus,2016,Local Used,89009.0,3000.0,Registered,Imported
6300000,Petrol,Automatic,Mercedes-Benz,2002,Local Used,176720.0,3500.0,Registered,Imported
4472000,Petrol,Automatic,Acura,2004,Local Used,181050.0,3500.0,Registered,Imported
4056000,Petrol,Automatic,Toyota,2003,Local Used,211812.0,3000.0,Registered,Imported
5250000,Hybrid,Automatic,Toyota,2007,Local Used,291329.0,2400.0,Registered,Registered
17680000,Petrol,Automatic,Toyota,2012,Local Used,150944.0,3500.0,Registered,Registered
4680000,Petrol,Automatic,Honda,2006,Local Used,144278.0,2400.0,Registered,Registered
13650000,Petrol,Automatic,Toyota,2013,Local Used,167607.0,2500.0,Registered,Registered
5200000,Petrol,Automatic,Toyota,2003,Local Used,315966.0,2400.0,Registered,Registered
9450000,Petrol,Automatic,Lexus,2010,Local Used,263314.0,3500.0,Registered,Registered
6405000,Petrol,Automatic,Toyota,2008,Local Used,244364.0,2400.0,Registered,Imported
19740000,Petrol,Automatic,Toyota,2018,Local Used,163374.0,1800.0,Registered,Imported
26000000,Petrol,Automatic,Lexus,2013,Local Used,94719.0,3500.0,Registered,Imported
10400000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,184435.0,3500.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2007,Local Used,226679.0,1800.0,Registered,Imported
5460000,Petrol,Automatic,Toyota,2006,Local Used,191586.0,1800.0,Registered,Registered
11025000,Petrol,Manual,Nissan,2014,Local Used,83682.0,4000.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2006,Local Used,385934.0,1800.0,Registered,Registered
7350000,Petrol,Automatic,Toyota,2007,Local Used,174767.0,3300.0,Registered,Imported
7140000,Petrol,Automatic,Toyota,2008,Foreign Used,103765.0,3500.0,Imported,Imported
7161000,Petrol,Automatic,Toyota,2010,Local Used,106249.0,2500.0,Registered,Imported
7800000,Petrol,Automatic,Toyota,2002,Foreign Used,120761.0,3000.0,Imported,Imported
4992000,Petrol,Automatic,Nissan,2005,Local Used,227820.0,4000.0,Registered,Registered
4992000,Petrol,Automatic,Nissan,2005,Local Used,227820.0,4000.0,Registered,Registered
10400000,Petrol,Automatic,Toyota,2013,Local Used,69950.0,1800.0,Registered,Imported
4200000,Petrol,Manual,Peugeot,2009,Local Used,169339.0,2000.0,Registered,Registered
8632000,Petrol,Automatic,Toyota,2009,Local Used,130467.0,1800.0,Registered,Registered
4472000,Petrol,Manual,Peugeot,2008,Local Used,618210.0,1600.0,Registered,Registered
3675000,Petrol,Automatic,Ford,2006,Local Used,154092.0,4000.0,Registered,Registered
37440000,Petrol,Automatic,Lexus,2011,Foreign Used,148242.0,4600.0,Imported,Imported
11800000,Petrol,Automatic,Toyota,2011,Foreign Used,197506.0,2500.0,Imported,Imported
34320000,Petrol,Automatic,Toyota,2018,Foreign Used,139565.0,2400.0,Imported,Imported
25882500,Petrol,Automatic,Lexus,2015,Foreign Used,220189.0,3500.0,Imported,Imported
20265000,Petrol,Automatic,Mercedes-Benz,2013,Local Used,263767.0,3500.0,Registered,Imported
7800000,Petrol,Automatic,Toyota,2007,Local Used,46324.0,3500.0,Registered,Registered
7488000,Petrol,Automatic,Lexus,2006,Local Used,145051.0,3000.0,Registered,Imported
6300000,Petrol,Automatic,Toyota,2007,Local Used,440164.0,3500.0,Registered,Registered
8788000,Petrol,Automatic,Toyota,2005,Local Used,137695.0,3300.0,Registered,Registered
9880000,Petrol,Automatic,Lexus,2007,Local Used,248609.0,3500.0,Registered,Imported
6300000,Petrol,Automatic,Lexus,2007,Local Used,107079.0,3500.0,Registered,Registered
8320000,Petrol,Automatic,Toyota,2009,Local Used,129864.0,1800.0,Registered,Imported
5250000,Petrol,Automatic,Toyota,2007,Local Used,284479.0,1800.0,Registered,Registered
5040000,Petrol,Automatic,Toyota,2005,Local Used,88256.0,1800.0,Registered,Registered
5200000,Petrol,Automatic,Toyota,2003,Local Used,117421.0,1800.0,Registered,Registered
59280000,Petrol,Automatic,Jeep,2017,Foreign Used,198600.0,3600.0,Imported,Imported
5200000,Petrol,Automatic,Lexus,2002,Local Used,164152.0,3000.0,Registered,Registered
6760000,Petrol,Automatic,Toyota,2003,Local Used,455148.0,1800.0,Registered,Registered
8925000,Petrol,Automatic,Mazda,2009,Foreign Used,110839.0,2300.0,Imported,Imported
3675000,Petrol,Automatic,Acura,2001,Local Used,163067.0,3800.0,Registered,Registered
3952000,Petrol,Automatic,Acura,2004,Local Used,240057.0,3500.0,Registered,Imported
5250000,Petrol,Automatic,Honda,2006,Local Used,211357.0,3500.0,Registered,Registered
15080000,Petrol,Automatic,Ford,2014,Foreign Used,256964.0,3500.0,Imported,Imported
91520000,Petrol,Automatic,Toyota,2021,Foreign Used,62025.0,2700.0,Imported,Imported
17680000,Petrol,Automatic,Hyundai,2015,Foreign Used,125129.0,2400.0,Imported,Imported
7280000,Petrol,Automatic,Toyota,2007,Local Used,453816.0,2400.0,Registered,Registered
26000000,Petrol,Automatic,Mercedes-Benz,2012,Local Used,208617.0,3500.0,Registered,Imported
14560000,Petrol,Automatic,Toyota,2008,Local Used,68665.0,3500.0,Registered,Imported
8320000,Petrol,Automatic,Lexus,2007,Local Used,198852.0,3600.0,Registered,Imported
11440000,Petrol,Automatic,Honda,2013,Local Used,91349.0,2400.0,Registered,Imported
8320000,Petrol,Automatic,Mercedes-Benz,2009,Local Used,252577.0,3500.0,Registered,Registered
26000000,Petrol,Automatic,Toyota,2014,Local Used,88235.0,3500.0,Registered,Imported
12480000,Petrol,Automatic,Toyota,2011,Local Used,342779.0,3500.0,Registered,Imported
26580000,Petrol,Automatic,Toyota,2015,Local Used,185101.0,3500.0,Registered,Imported
4016250,Petrol,Automatic,Honda,2008,Local Used,254163.0,1800.0,Registered,Registered
7280000,Petrol,Automatic,Toyota,2006,Local Used,234983.0,1800.0,Registered,Imported
12480000,Petrol,Automatic,Toyota,2012,Local Used,331924.0,2500.0,Registered,Imported
11960000,Petrol,Automatic,Toyota,2009,Local Used,130302.0,3500.0,Registered,Registered
8008000,Petrol,Automatic,Ford,2011,Local Used,110731.0,3500.0,Registered,Imported
21000000,Petrol,Automatic,Toyota,2013,Foreign Used,89635.0,3500.0,Imported,Imported
5460000,Petrol,Automatic,Ford,2010,Local Used,156818.0,3500.0,Registered,Registered
10500000,Petrol,CVT,Honda,2009,Local Used,192371.0,3500.0,Registered,Registered
4160000,Petrol,Automatic,Honda,2006,Local Used,315990.0,2400.0,Registered,Registered
18720000,Petrol,Automatic,Toyota,2016,Foreign Used,272736.0,1800.0,Imported,Imported
17850000,Petrol,Automatic,Toyota,2012,Foreign Used,137001.0,2500.0,Imported,Imported
15080000,Petrol,Automatic,Hyundai,2015,Local Used,108955.0,2400.0,Registered,Registered
3640000,Petrol,Automatic,Honda,2003,Local Used,548620.0,3000.0,Registered,Imported
5040000,Petrol,Automatic,Hyundai,2006,Local Used,325678.0,2700.0,Registered,Registered
3130400,Petrol,Automatic,Honda,2003,Local Used,456320.0,2400.0,Registered,Imported
19950000,Petrol,Automatic,Honda,2017,Foreign Used,202198.0,1500.0,Imported,Imported
4680000,Petrol,Automatic,Toyota,2002,Local Used,349312.0,2400.0,Registered,Imported
4680000,Petrol,Automatic,Toyota,2002,Local Used,349312.0,2400.0,Registered,Imported
6825000,Petrol,Manual,Mazda,2006,Local Used,205371.0,2000.0,Registered,Imported
5575000,Petrol,Automatic,Acura,2001,Local Used,297245.0,3500.0,Registered,Registered
4016250,Petrol,Automatic,Honda,2008,Local Used,254163.0,1800.0,Registered,Registered
61950000,Petrol,Automatic,Land Rover,2018,Foreign Used,179904.0,2000.0,Imported,Imported
23100000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,132417.0,3500.0,Registered,Imported
31200000,Petrol,Automatic,Lexus,2015,Foreign Used,130918.0,3500.0,Imported,Imported
13520000,Petrol,Automatic,Honda,2010,Foreign Used,118604.0,3500.0,Imported,Imported
8320000,Petrol,Automatic,Mercedes-Benz,2008,Local Used,384334.0,3000.0,Registered,Imported
15750000,Petrol,Automatic,Toyota,2015,Local Used,220601.0,2700.0,Registered,Imported
6240000,Petrol,Automatic,Ford,2008,Local Used,179356.0,3500.0,Registered,Registered
13520000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,188555.0,3000.0,Registered,Imported
5250000,Petrol,Automatic,Toyota,2006,Local Used,299999.0,1800.0,Registered,Imported
4472000,Petrol,Automatic,Honda,2004,Local Used,340385.0,3500.0,Registered,Registered
27040000,Petrol,Automatic,Toyota,2014,Foreign Used,44118.0,3500.0,Imported,Imported
12480000,Petrol,Automatic,Honda,2007,Foreign Used,342726.0,3500.0,Imported,Imported
13520000,Petrol,Automatic,Toyota,2010,Foreign Used,163628.0,1800.0,Imported,Imported
29120000,Petrol,Automatic,Toyota,2015,Foreign Used,121572.0,3500.0,Imported,Imported
5200000,Petrol,Automatic,Toyota,2004,Local Used,139714.0,1800.0,Registered,Registered
8400000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,97850.0,3600.0,Registered,Imported
5200000,Petrol,Automatic,Acura,2003,Local Used,230883.0,3500.0,Registered,Registered
3675000,Petrol,Automatic,Nissan,2002,Local Used,258085.0,2000.0,Registered,Registered
18720000,Petrol,Automatic,Toyota,2012,Foreign Used,221831.0,2500.0,Imported,Imported
102900000,Petrol,Automatic,Land Rover,2020,Foreign Used,94135.0,3000.0,Imported,Imported
34320000,Petrol,Automatic,Mercedes-Benz,2015,Foreign Used,105237.0,2000.0,Imported,Imported
10500000,Petrol,Automatic,Toyota,2009,Foreign Used,246089.0,3500.0,Imported,Imported
11025000,Petrol,Automatic,Toyota,2011,Foreign Used,342840.0,2500.0,Imported,Imported
13936000,Petrol,Automatic,Toyota,2008,Local Used,73237.0,3500.0,Registered,Registered
17680000,Petrol,Automatic,Mercedes-Benz,2009,Foreign Used,151884.0,3500.0,Imported,Imported
9345000,Petrol,Automatic,Toyota,2007,Foreign Used,278858.0,2400.0,Imported,Imported
14560000,Petrol,Automatic,Toyota,2011,Local Used,167246.0,3500.0,Registered,Imported
31185000,Petrol,Automatic,Toyota,2019,Foreign Used,44511.0,2500.0,Imported,Imported
5985000,Petrol,Automatic,Lexus,2005,Local Used,243142.0,3500.0,Registered,Registered
26000000,Petrol,Automatic,Lexus,2011,Local Used,152060.0,3500.0,Registered,Registered
12688000,Petrol,Automatic,Lexus,2004,Local Used,226626.0,4700.0,Registered,Imported
10018312,Petrol,Automatic,Toyota,2010,Foreign Used,95289.0,1800.0,Imported,Imported
5250000,Petrol,Automatic,Toyota,2002,Local Used,160928.0,3000.0,Registered,Imported
18720000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,289789.0,3500.0,Registered,Imported
6240000,Petrol,Automatic,Toyota,2003,Local Used,264556.0,3300.0,Registered,Imported
15120000,Petrol,Automatic,Kia,2014,Foreign Used,159260.0,2000.0,Imported,Imported
10400000,Petrol,Automatic,Toyota,2012,Local Used,228711.0,1800.0,Registered,Imported
9360000,Petrol,Automatic,Toyota,2004,Local Used,145954.0,2400.0,Registered,Imported
5200000,Petrol,Automatic,Toyota,2002,Local Used,438470.0,2500.0,Registered,Registered
17850000,Petrol,Automatic,Toyota,2018,Foreign Used,105323.0,1800.0,Imported,Imported
17850000,Petrol,Automatic,Toyota,2018,Foreign Used,105323.0,1800.0,Imported,Imported
6032000,Petrol,Automatic,Toyota,2004,Local Used,523206.0,3300.0,Registered,Registered
3150000,Petrol,Manual,Volkswagen,1998,Local Used,141227.0,1400.0,Registered,Imported
4160000,Petrol,Automatic,Acura,2003,Local Used,278490.0,3500.0,Registered,Imported
3120000,Petrol,Manual,Peugeot,2005,Local Used,152666.0,1600.0,Registered,Registered
4200000,Petrol,Automatic,Nissan,2003,Local Used,251877.0,3300.0,Registered,Registered
3640000,Petrol,Automatic,Toyota,2001,Local Used,336102.0,3000.0,Registered,Registered
78750000,Petrol,Automatic,Mercedes-Benz,2017,Foreign Used,158357.0,3000.0,Imported,Imported
13208000,Petrol,Automatic,Lexus,2007,Foreign Used,466174.0,3500.0,Imported,Imported
24960000,Petrol,Automatic,Lexus,2010,Foreign Used,152341.0,3500.0,Imported,Imported
19530000,Petrol,Automatic,Toyota,2015,Foreign Used,100556.0,3500.0,Imported,Imported
8840000,Petrol,Automatic,Lexus,2007,Local Used,182203.0,3500.0,Registered,Imported
41600000,Petrol,Automatic,Lexus,2013,Local Used,143263.0,4600.0,Registered,Imported
17850000,Petrol,Automatic,Toyota,2013,Foreign Used,167949.0,3500.0,Imported,Imported
15080000,Petrol,Automatic,Toyota,2015,Local Used,142230.0,2500.0,Registered,Registered
4200000,Petrol,Automatic,Honda,2008,Local Used,159031.0,3500.0,Registered,Imported
4410000,Petrol,Automatic,Ford,2007,Local Used,152341.0,3500.0,Registered,Registered
5720000,Petrol,Automatic,Toyota,2007,Local Used,230010.0,1800.0,Registered,Registered
4515000,Petrol,Automatic,Lexus,2002,Local Used,227201.0,3000.0,Registered,Imported
7875000,Petrol,Automatic,BMW,2006,Foreign Used,287771.0,2500.0,Imported,Imported
4680000,Petrol,Automatic,Lexus,2002,Local Used,63667.0,3000.0,Registered,Registered
5775000,Petrol,CVT,Toyota,2010,Local Used,217520.0,1800.0,Registered,Registered
7875000,Petrol,Automatic,Peugeot,2012,Local Used,75362.0,1600.0,Registered,Registered
3120000,Petrol,Automatic,Honda,2003,Local Used,502777.0,2400.0,Registered,Registered
5775000,Petrol,Automatic,Toyota,2012,Local Used,280171.0,1800.0,Registered,Registered
13000000,Petrol,Automatic,Toyota,2010,Foreign Used,98535.0,1800.0,Imported,Imported
3640000,Petrol,Automatic,Toyota,2000,Local Used,163702.0,3800.0,Registered,Registered
4935000,Petrol,Automatic,Toyota,2001,Local Used,201183.0,2000.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2007,Local Used,287189.0,2500.0,Registered,Registered
5200000,Petrol,Automatic,Nissan,2005,Local Used,135683.0,1800.0,Registered,Registered
3465000,Petrol,Automatic,Nissan,2005,Local Used,162037.0,3500.0,Registered,Imported
5460000,Petrol,Automatic,Hyundai,2008,Local Used,427405.0,3800.0,Registered,Registered
3120000,Petrol,Manual,Peugeot,2004,Local Used,239116.0,1400.0,Registered,Registered
27300000,Petrol,Automatic,Mercedes-Benz,2016,Foreign Used,92385.0,2000.0,Imported,Imported
44520000,Petrol,Automatic,Lexus,2017,Foreign Used,96270.0,3500.0,Imported,Imported
13520000,Petrol,Automatic,Lexus,2009,Foreign Used,316360.0,3500.0,Imported,Imported
14040000,Petrol,Automatic,Hyundai,2011,Foreign Used,271059.0,2400.0,Imported,Imported
7488000,Petrol,Automatic,Toyota,2004,Local Used,191640.0,3300.0,Registered,Imported
8300000,Petrol,Automatic,Toyota,2007,Local Used,114694.0,2400.0,Registered,Imported
14700000,Petrol,Automatic,Honda,2014,Foreign Used,220548.0,2400.0,Imported,Imported
8268000,Petrol,Automatic,Toyota,2009,Local Used,109356.0,2400.0,Registered,Imported
6760000,Petrol,Automatic,Lexus,2003,Local Used,110815.0,3300.0,Registered,Registered
7280000,Petrol,Automatic,Toyota,2007,Local Used,93713.0,3500.0,Registered,Registered
17598000,Petrol,Automatic,Toyota,2019,Foreign Used,147502.0,1800.0,Imported,Imported
15750000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,119374.0,3500.0,Registered,Registered
7488000,Petrol,Automatic,Toyota,2004,Local Used,191640.0,3300.0,Registered,Imported
8300000,Petrol,Automatic,Toyota,2007,Local Used,114694.0,2400.0,Registered,Imported
14700000,Petrol,Automatic,Honda,2014,Foreign Used,220548.0,2400.0,Imported,Imported
8268000,Petrol,Automatic,Toyota,2009,Local Used,109356.0,2400.0,Registered,Imported
6760000,Petrol,Automatic,Lexus,2003,Local Used,110815.0,3300.0,Registered,Registered
7280000,Petrol,Automatic,Toyota,2007,Local Used,93713.0,3500.0,Registered,Registered
17598000,Petrol,Automatic,Toyota,2019,Foreign Used,147502.0,1800.0,Imported,Imported
13520000,Petrol,Automatic,Lexus,2008,Local Used,127534.0,3500.0,Registered,Imported
73500000,Petrol,Automatic,Toyota,2020,Local Used,53689.0,4000.0,Registered,Brand new
7800000,Petrol,Automatic,Toyota,2007,Local Used,125283.0,2400.0,Registered,Imported
10400000,Petrol,Automatic,Toyota,2007,Foreign Used,416979.0,3500.0,Imported,Imported
15750000,Petrol,Automatic,Mercedes-Benz,2014,Local Used,119374.0,3500.0,Registered,Registered
16120000,Petrol,Automatic,Toyota,2016,Local Used,46397.0,2500.0,Registered,Imported
13832000,Petrol,Automatic,Toyota,2009,Foreign Used,98560.0,2500.0,Imported,Imported
19425000,Petrol,Automatic,Toyota,2012,Foreign Used,289855.0,3500.0,Imported,Imported
4200000,Petrol,Automatic,Toyota,2005,Local Used,261183.0,1800.0,Registered,Registered
5668000,Petrol,Automatic,Toyota,2008,Local Used,198590.0,1300.0,Registered,Registered
5250000,Diesel,Automatic,Mercedes-Benz,2008,Local Used,458879.0,3000.0,Registered,Imported
4160000,Petrol,Automatic,Toyota,1999,Local Used,215701.0,3000.0,Registered,Imported
4680000,Petrol,Automatic,Toyota,2002,Local Used,349312.0,2400.0,Registered,Imported
4095000,Petrol,Automatic,Nissan,2008,Local Used,139539.0,4000.0,Registered,Registered
4725000,Petrol,Automatic,Mercedes-Benz,2007,Local Used,193796.0,3500.0,Registered,Registered
4725000,Petrol,Automatic,Toyota,2003,Local Used,176718.0,1800.0,Registered,Registered
6825000,Petrol,Automatic,Lexus,2007,Foreign Used,236592.0,4600.0,Imported,Imported
4200000,Petrol,Automatic,Mercedes-Benz,2004,Local Used,2500.0,3200.0,Registered,Registered
6760000,Petrol,Automatic,Toyota,2003,Local Used,455148.0,1800.0,Registered,Registered
9450000,Petrol,Automatic,Volkswagen,2008,Foreign Used,193566.0,3800.0,Imported,Imported
4725000,Petrol,Automatic,Honda,2008,Local Used,79444.0,3500.0,Registered,Registered
6552000,Petrol,Automatic,Lexus,2006,Local Used,122685.0,3300.0,Registered,Registered
16800000,Petrol,Automatic,Toyota,2015,Foreign Used,134027.0,2500.0,Imported,Imported
5720000,Petrol,Automatic,Toyota,2004,Local Used,405780.0,1800.0,Registered,Imported
11440000,Petrol,Automatic,Lexus,2009,Local Used,171545.0,3500.0,Registered,Imported
21840000,Petrol,Manual,Toyota,2013,Local Used,150999.0,2700.0,Registered,Registered
14175000,Petrol,Automatic,Toyota,2012,Foreign Used,84459.0,3500.0,Imported,Imported
43575000,Petrol,Automatic,Mercedes-Benz,2018,Foreign Used,109962.0,3500.0,Imported,Imported
12480000,Petrol,Automatic,Hyundai,2012,Local Used,80382.0,2000.0,Registered,Registered
5720000,Petrol,Automatic,Toyota,2003,Local Used,165852.0,2400.0,Registered,Registered
7280000,Petrol,Automatic,Honda,2008,Local Used,24979.0,2400.0,Registered,Registered
26250000,Petrol,CVT,Honda,2017,Foreign Used,35420.0,2000.0,Imported,Imported
7592000,Petrol,Automatic,Acura,2008,Local Used,165182.0,3700.0,Registered,Imported
10500000,Petrol,Automatic,Toyota,2008,Foreign Used,120213.0,3500.0,Imported,Imported
6760000,Petrol,Automatic,Toyota,2002,Local Used,164283.0,3000.0,Registered,Imported
6760000,Petrol,Automatic,Toyota,2005,Local Used,130010.0,1800.0,Registered,Registered
5145000,Petrol,Automatic,Toyota,2004,Local Used,349300.0,4700.0,Registered,Registered
10500000,Petrol,Automatic,Ford,2010,Local Used,354600.0,4600.0,Registered,Registered
5200000,Petrol,Automatic,Toyota,2003,Local Used,231089.0,3000.0,Registered,Imported
5200000,Petrol,Automatic,Toyota,2003,Local Used,315966.0,2400.0,Registered,Registered
10920000,Petrol,Automatic,Lexus,2004,Local Used,108123.0,3300.0,Registered,Imported
19950000,Petrol,Automatic,Toyota,2012,Foreign Used,282612.0,3500.0,Imported,Imported
9450000,Petrol,Automatic,Volkswagen,2008,Foreign Used,193566.0,3800.0,Imported,Imported
3224000,Petrol,Automatic,Honda,2005,Local Used,260037.0,2400.0,Registered,Registered
3990000,Petrol,Automatic,Lexus,1999,Local Used,189798.0,3000.0,Registered,Registered
60900000,Petrol,Manual,Toyota,2017,Local Used,6060.0,2400.0,Registered,Brand new
50960000,Petrol,Automatic,Lexus,2016,Foreign Used,230816.0,3500.0,Imported,Imported
26250000,Petrol,Automatic,Mercedes-Benz,2012,Foreign Used,261108.0,3500.0,Imported,Imported
6240000,Petrol,Automatic,Lexus,2004,Local Used,321253.0,3300.0,Registered,Imported
15600000,Petrol,Automatic,Toyota,2012,Local Used,226699.0,2500.0,Registered,Imported
6936800,Petrol,Automatic,Toyota,2008,Local Used,197007.0,2400.0,Registered,Imported
7072000,Petrol,Automatic,Toyota,2008,Local Used,152341.0,2500.0,Registered,Registered
9152000,Petrol,Automatic,Toyota,2009,Local Used,129120.0,1800.0,Registered,Registered
70350000,Petrol,Automatic,Mercedes-Benz,2017,Foreign Used,126621.0,3000.0,Imported,Imported
28080000,Petrol,Automatic,Toyota,2008,Foreign Used,263980.0,3500.0,Imported,Imported
128625000,Petrol,Automatic,Mercedes-Benz,2021,Foreign Used,62823.0,2000.0,Imported,Imported
3990000,Petrol,Automatic,Lexus,1999,Local Used,189798.0,3000.0,Registered,Registered
20800000,Petrol,Automatic,Toyota,2015,Local Used,197515.0,2500.0,Registered,Registered
19240000,Petrol,Automatic,Toyota,2015,Local Used,291451.0,2500.0,Registered,Imported
17472000,Petrol,Automatic,Toyota,2015,Local Used,163040.0,3500.0,Registered,Imported
13000000,Petrol,Automatic,Hyundai,2013,Foreign Used,166296.0,2400.0,Imported,Imported
9360000,Petrol,Automatic,Honda,2007,Foreign Used,263624.0,3500.0,Imported,Imported
21000000,Petrol,Automatic,Lexus,2013,Foreign Used,154960.0,3500.0,Imported,Imported
28350000,Petrol,Automatic,Toyota,2017,Local Used,92501.0,3500.0,Registered,Imported
17680000,Petrol,Automatic,Toyota,2008,Foreign Used,278931.0,3500.0,Imported,Imported
4160000,Petrol,Automatic,Acura,2002,Local Used,276903.0,3500.0,Registered,Imported
3120000,Petrol,Automatic,Honda,2004,Local Used,249785.0,2400.0,Registered,Registered
6552000,Petrol,Automatic,Lexus,2004,Local Used,190871.0,3300.0,Registered,Imported
40950000,Petrol,Automatic,Land Rover,2016,Local Used,120833.0,5000.0,Registered,Imported
36400000,Petrol,Automatic,Toyota,2018,Foreign Used,80074.0,2500.0,Imported,Imported
58905000,Petrol,Automatic,Toyota,2021,Foreign Used,212968.0,3500.0,Imported,Imported
28080000,Petrol,Automatic,Toyota,2014,Local Used,81147.0,3500.0,Registered,Imported
20800000,Petrol,Automatic,Lexus,2012,Local Used,143785.0,3500.0,Registered,Imported
12600000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,145109.0,3500.0,Registered,Registered
17850000,Petrol,Automatic,Toyota,2010,Foreign Used,119748.0,3500.0,Imported,Imported
13125000,Petrol,Automatic,Toyota,2016,Local Used,131000.0,2500.0,Registered,Imported
7072000,Petrol,Automatic,Toyota,2009,Local Used,212090.0,2400.0,Registered,Registered
30160000,Petrol,Automatic,Lexus,2012,Local Used,204465.0,4600.0,Registered,Imported
14175000,Petrol,Automatic,Toyota,2011,Foreign Used,117080.0,2500.0,Imported,Imported
13520000,Petrol,Automatic,Mercedes-Benz,2010,Local Used,245960.0,4600.0,Registered,Imported
13125000,Petrol,Automatic,Toyota,2012,Foreign Used,448566.0,2500.0,Imported,Imported
11550000,Petrol,Automatic,Hyundai,2012,Foreign Used,187651.0,2000.0,Imported,Imported
5460000,Petrol,CVT,Toyota,2007,Local Used,288898.0,3500.0,Registered,Registered
7280000,Petrol,Automatic,Lexus,2003,Local Used,272879.0,3000.0,Registered,Registered
15080000,Petrol,Automatic,Hyundai,2015,Local Used,113216.0,2400.0,Registered,Imported
18375000,Petrol,Automatic,Honda,2017,Foreign Used,47406.0,2400.0,Imported,Imported
4160000,Petrol,Automatic,Honda,2007,Local Used,283705.0,2000.0,Registered,Registered
6240000,Petrol,Automatic,Lexus,2003,Local Used,182000.0,3300.0,Registered,Imported
14175000,Petrol,Automatic,Lexus,2004,Foreign Used,339147.0,3300.0,Imported,Imported
5928000,Petrol,Automatic,Toyota,2002,Local Used,387820.0,2400.0,Registered,Imported
55120000,Petrol,Automatic,Lexus,2017,Foreign Used,147874.0,3500.0,Imported,Imported
